"GEO_ID","NAME","B02011_001E","B02011_001M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:",
"1500000US360050039003","Block Group 3; Census Tract 39; Bronx County; New York","11","21",
"1500000US360050039004","Block Group 4; Census Tract 39; Bronx County; New York","0","13",
"1500000US360050039005","Block Group 5; Census Tract 39; Bronx County; New York","70","115",
"1500000US360050040011","Block Group 1; Census Tract 40.01; Bronx County; New York","355","184",
"1500000US360050041001","Block Group 1; Census Tract 41; Bronx County; New York","0","13",
"1500000US360050041002","Block Group 2; Census Tract 41; Bronx County; New York","56","89",
"1500000US360050041003","Block Group 3; Census Tract 41; Bronx County; New York","0","13",
"1500000US360050041004","Block Group 4; Census Tract 41; Bronx County; New York","0","13",
"1500000US360050042001","Block Group 1; Census Tract 42; Bronx County; New York","0","13",
"1500000US360050042002","Block Group 2; Census Tract 42; Bronx County; New York","22","35",
"1500000US360050042003","Block Group 3; Census Tract 42; Bronx County; New York","0","13",
"1500000US360050042004","Block Group 4; Census Tract 42; Bronx County; New York","0","13",
"1500000US360050042005","Block Group 5; Census Tract 42; Bronx County; New York","0","13",
"1500000US360050042006","Block Group 6; Census Tract 42; Bronx County; New York","0","13",
"1500000US360050042007","Block Group 7; Census Tract 42; Bronx County; New York","0","13",
"1500000US360050043001","Block Group 1; Census Tract 43; Bronx County; New York","0","13",
"1500000US360050043002","Block Group 2; Census Tract 43; Bronx County; New York","0","13",
"1500000US360050043003","Block Group 3; Census Tract 43; Bronx County; New York","0","13",
"1500000US360050043004","Block Group 4; Census Tract 43; Bronx County; New York","0","13",
"1500000US360050044001","Block Group 1; Census Tract 44; Bronx County; New York","12","31",
"1500000US360050044002","Block Group 2; Census Tract 44; Bronx County; New York","0","13",
"1500000US360050044003","Block Group 3; Census Tract 44; Bronx County; New York","158","210",
"1500000US360050044004","Block Group 4; Census Tract 44; Bronx County; New York","0","13",
"1500000US360050046001","Block Group 1; Census Tract 46; Bronx County; New York","0","13",
"1500000US360050048001","Block Group 1; Census Tract 48; Bronx County; New York","0","13",
"1500000US360050048002","Block Group 2; Census Tract 48; Bronx County; New York","102","104",
"1500000US360050050011","Block Group 1; Census Tract 50.01; Bronx County; New York","81","80",
"1500000US360050050012","Block Group 2; Census Tract 50.01; Bronx County; New York","0","13",
"1500000US360050050013","Block Group 3; Census Tract 50.01; Bronx County; New York","15","25",
"1500000US360050050014","Block Group 4; Census Tract 50.01; Bronx County; New York","33","53",
"1500000US360050050021","Block Group 1; Census Tract 50.02; Bronx County; New York","11","17",
"1500000US360050050022","Block Group 2; Census Tract 50.02; Bronx County; New York","0","13",
"1500000US360050050023","Block Group 3; Census Tract 50.02; Bronx County; New York","0","13",
"1500000US360050050024","Block Group 4; Census Tract 50.02; Bronx County; New York","0","13",
"1500000US360050051001","Block Group 1; Census Tract 51; Bronx County; New York","0","13",
"1500000US360050051002","Block Group 2; Census Tract 51; Bronx County; New York","0","13",
"1500000US360050051003","Block Group 3; Census Tract 51; Bronx County; New York","0","13",
"1500000US360050052001","Block Group 1; Census Tract 52; Bronx County; New York","0","13",
"1500000US360050052002","Block Group 2; Census Tract 52; Bronx County; New York","0","13",
"1500000US360050053001","Block Group 1; Census Tract 53; Bronx County; New York","0","13",
"1500000US360050053002","Block Group 2; Census Tract 53; Bronx County; New York","0","13",
"1500000US360050054001","Block Group 1; Census Tract 54; Bronx County; New York","119","115",
"1500000US360050054002","Block Group 2; Census Tract 54; Bronx County; New York","0","13",
"1500000US360050054003","Block Group 3; Census Tract 54; Bronx County; New York","122","139",
"1500000US360050054004","Block Group 4; Census Tract 54; Bronx County; New York","44","53",
"1500000US360050056001","Block Group 1; Census Tract 56; Bronx County; New York","0","13",
"1500000US360050056002","Block Group 2; Census Tract 56; Bronx County; New York","208","211",
"1500000US360050056003","Block Group 3; Census Tract 56; Bronx County; New York","41","49",
"1500000US360050059021","Block Group 1; Census Tract 59.02; Bronx County; New York","33","37",
"1500000US360050059022","Block Group 2; Census Tract 59.02; Bronx County; New York","0","13",
"1500000US360050060001","Block Group 1; Census Tract 60; Bronx County; New York","0","13",
"1500000US360050060002","Block Group 2; Census Tract 60; Bronx County; New York","0","13",
"1500000US360050061001","Block Group 1; Census Tract 61; Bronx County; New York","0","13",
"1500000US360050061002","Block Group 2; Census Tract 61; Bronx County; New York","0","13",
"1500000US360050061003","Block Group 3; Census Tract 61; Bronx County; New York","29","46",
"1500000US360050061004","Block Group 4; Census Tract 61; Bronx County; New York","0","13",
"1500000US360050062001","Block Group 1; Census Tract 62; Bronx County; New York","0","13",
"1500000US360050062002","Block Group 2; Census Tract 62; Bronx County; New York","0","13",
"1500000US360050062003","Block Group 3; Census Tract 62; Bronx County; New York","0","13",
"1500000US360050062004","Block Group 4; Census Tract 62; Bronx County; New York","0","13",
"1500000US360050062005","Block Group 5; Census Tract 62; Bronx County; New York","0","13",
"1500000US360050063011","Block Group 1; Census Tract 63.01; Bronx County; New York","63","74",
"1500000US360050063012","Block Group 2; Census Tract 63.01; Bronx County; New York","103","102",
"1500000US360050063013","Block Group 3; Census Tract 63.01; Bronx County; New York","0","13",
"1500000US360050063014","Block Group 4; Census Tract 63.01; Bronx County; New York","136","153",
"1500000US360050063015","Block Group 5; Census Tract 63.01; Bronx County; New York","0","13",
"1500000US360050063016","Block Group 6; Census Tract 63.01; Bronx County; New York","0","13",
"1500000US360050063021","Block Group 1; Census Tract 63.02; Bronx County; New York","0","13",
"1500000US360050064001","Block Group 1; Census Tract 64; Bronx County; New York","124","154",
"1500000US360050064002","Block Group 2; Census Tract 64; Bronx County; New York","0","13",
"1500000US360050064003","Block Group 3; Census Tract 64; Bronx County; New York","0","13",
"1500000US360050064004","Block Group 4; Census Tract 64; Bronx County; New York","3","25",
"1500000US360050065001","Block Group 1; Census Tract 65; Bronx County; New York","66","97",
"1500000US360050065002","Block Group 2; Census Tract 65; Bronx County; New York","0","13",
"1500000US360050065003","Block Group 3; Census Tract 65; Bronx County; New York","64","103",
"1500000US360050065004","Block Group 4; Census Tract 65; Bronx County; New York","0","13",
"1500000US360050067001","Block Group 1; Census Tract 67; Bronx County; New York","0","13",
"1500000US360050067002","Block Group 2; Census Tract 67; Bronx County; New York","0","13",
"1500000US360050067003","Block Group 3; Census Tract 67; Bronx County; New York","0","13",
"1500000US360050067004","Block Group 4; Census Tract 67; Bronx County; New York","0","13",
"1500000US360050067005","Block Group 5; Census Tract 67; Bronx County; New York","0","13",
"1500000US360050067006","Block Group 6; Census Tract 67; Bronx County; New York","0","13",
"1500000US360050068001","Block Group 1; Census Tract 68; Bronx County; New York","322","264",
"1500000US360050068002","Block Group 2; Census Tract 68; Bronx County; New York","0","13",
"1500000US360050068003","Block Group 3; Census Tract 68; Bronx County; New York","66","95",
"1500000US360050069001","Block Group 1; Census Tract 69; Bronx County; New York","45","53",
"1500000US360050069002","Block Group 2; Census Tract 69; Bronx County; New York","0","13",
"1500000US360050069003","Block Group 3; Census Tract 69; Bronx County; New York","0","13",
"1500000US360050069004","Block Group 4; Census Tract 69; Bronx County; New York","0","13",
"1500000US360050070001","Block Group 1; Census Tract 70; Bronx County; New York","168","143",
"1500000US360050070002","Block Group 2; Census Tract 70; Bronx County; New York","61","104",
"1500000US360050070003","Block Group 3; Census Tract 70; Bronx County; New York","100","86",
"1500000US360050071001","Block Group 1; Census Tract 71; Bronx County; New York","0","13",
"1500000US360050071002","Block Group 2; Census Tract 71; Bronx County; New York","96","67",
"1500000US360050072001","Block Group 1; Census Tract 72; Bronx County; New York","1212","659",
"1500000US360050072002","Block Group 2; Census Tract 72; Bronx County; New York","1245","532",
"1500000US360050072003","Block Group 3; Census Tract 72; Bronx County; New York","145","213",
"1500000US360050072004","Block Group 4; Census Tract 72; Bronx County; New York","218","332",
"1500000US360050073001","Block Group 1; Census Tract 73; Bronx County; New York","78","119",
"1500000US360050073002","Block Group 2; Census Tract 73; Bronx County; New York","0","13",
"1500000US360050073003","Block Group 3; Census Tract 73; Bronx County; New York","0","13",
"1500000US360050074001","Block Group 1; Census Tract 74; Bronx County; New York","0","13",
"1500000US360050074002","Block Group 2; Census Tract 74; Bronx County; New York","0","13",
"1500000US360050074003","Block Group 3; Census Tract 74; Bronx County; New York","0","13",
"1500000US360050075001","Block Group 1; Census Tract 75; Bronx County; New York","52","63",
"1500000US360050075002","Block Group 2; Census Tract 75; Bronx County; New York","12","18",
"1500000US360050075003","Block Group 3; Census Tract 75; Bronx County; New York","102","102",
"1500000US360050075004","Block Group 4; Census Tract 75; Bronx County; New York","0","13",
"1500000US360050076001","Block Group 1; Census Tract 76; Bronx County; New York","89","121",
"1500000US360050076002","Block Group 2; Census Tract 76; Bronx County; New York","0","13",
"1500000US360050076003","Block Group 3; Census Tract 76; Bronx County; New York","213","239",
"1500000US360050076004","Block Group 4; Census Tract 76; Bronx County; New York","121","144",
"1500000US360050076005","Block Group 5; Census Tract 76; Bronx County; New York","248","292",
"1500000US360050077001","Block Group 1; Census Tract 77; Bronx County; New York","28","31",
"1500000US360050078001","Block Group 1; Census Tract 78; Bronx County; New York","101","86",
"1500000US360050078002","Block Group 2; Census Tract 78; Bronx County; New York","712","616",
"1500000US360050078003","Block Group 3; Census Tract 78; Bronx County; New York","0","13",
"1500000US360050078004","Block Group 4; Census Tract 78; Bronx County; New York","39","84",
"1500000US360050079001","Block Group 1; Census Tract 79; Bronx County; New York","0","13",
"1500000US360050079002","Block Group 2; Census Tract 79; Bronx County; New York","0","13",
"1500000US360050079003","Block Group 3; Census Tract 79; Bronx County; New York","0","13",
"1500000US360050079004","Block Group 4; Census Tract 79; Bronx County; New York","0","13",
"1500000US360050079005","Block Group 5; Census Tract 79; Bronx County; New York","0","13",
"1500000US360050079006","Block Group 6; Census Tract 79; Bronx County; New York","0","13",
"1500000US360050083001","Block Group 1; Census Tract 83; Bronx County; New York","0","13",
"1500000US360050083002","Block Group 2; Census Tract 83; Bronx County; New York","0","13",
"1500000US360050083003","Block Group 3; Census Tract 83; Bronx County; New York","0","13",
"1500000US360050083004","Block Group 4; Census Tract 83; Bronx County; New York","81","144",
"1500000US360050083005","Block Group 5; Census Tract 83; Bronx County; New York","0","13",
"1500000US360050083006","Block Group 6; Census Tract 83; Bronx County; New York","0","13",
"1500000US360050084001","Block Group 1; Census Tract 84; Bronx County; New York","59","90",
